"Флемоксин Солютаб таблетки 125 мг, 20 шт. по рецепту",Фармленд №205ул.Ахметова д.297,246.9,16
"Флемоксин Солютаб таблетки 125 мг, 20 шт. по рецепту",Аптека Фармленд №951ул.Романтиков д.1  ,246.9,4
"Флемоксин Солютаб таблетки 125 мг, 20 шт. по рецепту","Фармленд №100 ул. Транспортная, 46",246.9,1
"Флемоксин Солютаб таблетки 125 мг, 20 шт. по рецепту","Фармленд №230 ул. Р. Зорге, 45",246.9,2
"Флемоксин Солютаб таблетки 125 мг, 20 шт. по рецепту",Фармленд №514ул.Первомайская д.98  ,246.9,1
"Флемоксин Солютаб таблетки 125 мг, 20 шт. по рецепту",Фармленд №514ул.Первомайская д.98  ,238.06,5
"Флемоксин Солютаб таблетки 125 мг, 20 шт. по рецепту",Фармленд №10ул.Вологодская д.34,247.1,1
"Флемоксин Солютаб таблетки 125 мг, 20 шт. по рецепту",Аптека Фармленд №111ул.Цурюпа 79б,247.95,5
Амоксициллин гран. д/сусп. д/пр.вн.250 мг/5 мл фл.40 г/100 мл,"Доктор СтолетовУфа, улица Маршала Жукова, 37",111.0,1
"Аугментин таблетки 625 мг, 14 шт.","Фармленд №300ул. Шафиева, 28",168.0,15
"Амоксиклав Квиктаб таблетки 625 мг, 14 шт.","Фармленд №300ул. Шафиева, 28",336.24,3
"Амоксиклав Квиктаб таблетки 625 мг, 14 шт.",Фармленд №10ул.Вологодская д.34,326.16,3
Амоксициллин Сандоз таб. 500мг N12,"Фармленд №125 ул. Мубарякова, 10/1",131.95,8
Амоксициллин Сандоз таб. 500мг N12,"Фармленд №125 ул. Мубарякова, 10/1",137.83,2
Амоксициллин Сандоз таб. 500мг N12,"Фармленд №128ул. З. Валиди, 58",131.95,7
Амоксициллин Сандоз таб. 500мг N12,Фармленд №205ул.Ахметова д.297,131.95,5
Амоксициллин Сандоз таб. 500мг N12,Фармленд №205ул.Ахметова д.297,137.61,5
Амоксициллин Сандоз таб. 500мг N12,Фармленд №205ул.Ахметова д.297,137.83,1
Амоксициллин Сандоз таб. 500мг N12,"Фармленд №230 ул. Р. Зорге, 45",131.95,10
Амоксициллин Сандоз таб. 500мг N12,"Фармленд №230 ул. Р. Зорге, 45",138.89,3
Амоксициллин Сандоз таб. 500мг N12,Фармленд №258ул.Гафури д.50  ,131.95,10
Амоксициллин Сандоз таб. 500мг N12,Фармленд №258ул.Гафури д.50  ,137.83,2
Амоксициллин Сандоз таб. 500мг N12,Фармленд №500ул.Менделеева д.128/3,131.95,2
Амоксициллин Сандоз таб. 500мг N12,Фармленд №514ул.Первомайская д.98  ,131.95,18
Амоксициллин Сандоз таб. 500мг N12,"Фармленд №224 ул. Первомайская, 23",132.64,4
Амоксициллин Сандоз таб. 500мг N12,Фармленд №229ул.Айская д.72  ,132.64,10
Амоксициллин Сандоз таб. 500мг N12,Фармленд №229ул.Айская д.72  ,138.19,1
Амоксициллин Сандоз таб. 500мг N12,Фармленд №112ул.Коммунистическая д.45,133.39,4
Амоксициллин Сандоз таб. 500мг N12,"Фармленд №175 ул. С. Перовской, 52/2",133.39,5
Амоксициллин Сандоз таб. 500мг N12,"Фармленд №175 ул. С. Перовской, 52/2",137.86,2
Амоксициллин Сандоз таб. 500мг N12,Фармленд №86ул.Батырская д.6,133.39,2
Амоксициллин Сандоз таб. 500мг N12,"Фармленд №97 ул. Ухтомского, 17",133.39,14
Амоксициллин Сандоз таб. 500мг N12,"Фармленд №300ул. Шафиева, 28",134.38,4
Амоксициллин Сандоз таб. 500мг N12,"Фармленд №300ул. Шафиева, 28",138.9,5
Амоксициллин капс. 500мг №16,"111 ЦРА (Здравсити)40 лет Октября, д. 1",102.0,1
Амоксициллин Сандоз таб. 500мг N12,Фармленд №580ул.Достоевского д.107,134.38,1
Амоксициллин Сандоз таб. 500мг N12,Фармленд №580ул.Достоевского д.107,137.61,4
Амоксициллин Сандоз таб. 500мг N12,Фармленд №580ул.Достоевского д.107,137.83,2
Амоксициллин Сандоз таб. 500мг N12,Аптека Фармленд №946ул.Жукова д.3/1  ,137.61,2
Амоксициллин Сандоз таб. 500мг N12,Аптека Фармленд №946ул.Жукова д.3/1  ,131.95,2
Амоксициллин Сандоз таб. 500мг N12,"Фармленд №100 ул. Транспортная, 46",137.61,1
Амоксициллин Сандоз таб. 500мг N12,"Фармленд №100 ул. Транспортная, 46",131.95,5
Амоксициллин Сандоз таб. 500мг N12,"Фармленд №100 ул. Транспортная, 46",137.83,1
Амоксициллин Сандоз таб. 500мг N12,Фармленд №184ул.50 лет СССР   д.50,137.61,6
Амоксициллин Сандоз таб. 500мг N12,Фармленд №205ул.Ахметова д.297,137.61,5
Амоксициллин Сандоз таб. 500мг N12,Фармленд №205ул.Ахметова д.297,131.95,5
Амоксициллин Сандоз таб. 500мг N12,Фармленд №205ул.Ахметова д.297,137.83,1
Амоксициллин капс. 500мг №16,"ИП Фролова Е.В. (Здравсити)Свободы, д. 24, а",102.0,1
"Флемоксин Солютаб таблетки 250 мг, 20 шт. по рецепту",Фармленд №24ул.Рыльского д.13,292.25,3
"Флемоксин Солютаб таблетки 250 мг, 20 шт. по рецепту",Фармленд №229ул.Айская д.72  ,292.83,3
"Флемоксин Солютаб таблетки 250 мг, 20 шт. по рецепту",Аптека Фармленд №951ул.Романтиков д.1  ,293.82,1
"Флемоксин Солютаб таблетки 250 мг, 20 шт. по рецепту",Аптека Фармленд №951ул.Романтиков д.1  ,292.07,4
"Флемоксин Солютаб таблетки 250 мг, 20 шт. по рецепту",Фармленд №55ул.Ленина д.21,293.82,5
"Панклав 2х таблетки, покрытые пленочной оболочкой, 875 мг + 125 мг, 14 шт.","Бриз ООО (Здравсити)Айская, д. 83",314.0,1
"Панклав 2х таблетки, покрытые пленочной оболочкой, 875 мг + 125 мг, 14 шт.","Бриз ООО (Здравсити)Таллинская, д. 16",314.0,1
Аугментин порошок для приготовления суспензии для приема внутрь 400 мг + 57 мг/5 мл,"111 ЦРА (Здравсити)Зайнуллы Расулева, д. 6",259.0,1
"Панклав 2х таблетки, покрытые пленочной оболочкой, 875 мг + 125 мг, 14 шт.","ВиВ ООО (Здравсити)Ульяновых, д. 15",314.0,1
"Панклав 2х таблетки, покрытые пленочной оболочкой, 875 мг + 125 мг, 14 шт.","Витаминка (Здравсити)пл Верхнеторговая, д. 1",314.0,1
Аугментин порошок для приготовления суспензии для приема внутрь 400 мг + 57 мг/5 мл,"111 ЦРА (Здравсити)Менделеева, д. 9",259.0,1
"Аугментин таблетки 625 мг, 14 шт.","Фармленд №128ул. З. Валиди, 58",200.49,4
Амоксициллин капс. 500мг №16,"Хабирова Д.А. (Здравсити)Ленина, д. 122",102.0,1
Амоксициллин капс. 500мг №16,"Хабирова Д.А. ИП (Здравсити)Королева, д. 10",102.0,1
Амоксициллин капс. 500мг №16,"Доктор СтолетовУфа, улица Энтузиастов, 20",107.0,3
Амоксициллин капс. 500мг №16,"Доктор СтолетовУфа, улица Маршала Жукова, 37",111.0,2
Аугментин порошок для приготовления суспензии для приема внутрь 400 мг + 57 мг/5 мл,"АПТЕКА-ГАРМОНИЯ (Здравсити)проспект Октября, д. 81/1",259.0,1
Аугментин порошок для приготовления суспензии для приема внутрь 400 мг + 57 мг/5 мл,"Аптекарь (Здравсити)Чернышевского, д. 84",259.0,1
Аугментин порошок для приготовления суспензии для приема внутрь 400 мг + 57 мг/5 мл,"АРНИКА (Здравсити)Чернышевского, д. 75",259.0,1
Аугментин порошок для приготовления суспензии для приема внутрь 400 мг + 57 мг/5 мл,"Бриз ООО (Здравсити)Айская, д. 83",259.0,1
Аугментин порошок для приготовления суспензии для приема внутрь 400 мг + 57 мг/5 мл,"Бриз ООО (Здравсити)Таллинская, д. 16",259.0,1
Аугментин порошок для приготовления суспензии для приема внутрь 400 мг + 57 мг/5 мл,"ВиВ ООО (Здравсити)Ульяновых, д. 15",259.0,1
Аугментин порошок для приготовления суспензии для приема внутрь 400 мг + 57 мг/5 мл,"Витаминка (Здравсити)пл Верхнеторговая, д. 1",259.0,1
Аугментин порошок для приготовления суспензии для приема внутрь 400 мг + 57 мг/5 мл,"Витаминка (Здравсити)Вологодская, д. 32/1",259.0,1
Аугментин порошок для приготовления суспензии для приема внутрь 400 мг + 57 мг/5 мл,"Витаминка (Здравсити)Гагарина, д. 57/2",259.0,1
Аугментин порошок для приготовления суспензии для приема внутрь 400 мг + 57 мг/5 мл,"Витаминка (Здравсити)Ленина, д. 83",259.0,1
Аугментин порошок для приготовления суспензии для приема внутрь 400 мг + 57 мг/5 мл,"Витаминка (Здравсити)Менделеева, д. 137",259.0,1
"Флемоклав Солютаб таблетки диспергируемые 1000 мг, 14 шт.","Фармленд №175 ул. С. Перовской, 52/2",472.12,5
"Флемоклав Солютаб таблетки диспергируемые 1000 мг, 14 шт.",Фармленд №500ул.Менделеева д.128/3,472.12,5
"Флемоклав Солютаб таблетки диспергируемые 1000 мг, 14 шт.",Фармленд №500ул.Менделеева д.128/3,459.98,1
"Флемоклав Солютаб таблетки диспергируемые 1000 мг, 14 шт.",Фармленд №500ул.Менделеева д.128/3,460.02,1
"Флемоклав Солютаб таблетки диспергируемые 1000 мг, 14 шт.",Фармленд №256пр-кт Октября д.106 ,472.8,9
"Флемоклав Солютаб таблетки диспергируемые 1000 мг, 14 шт.",Фармленд №229ул.Айская д.72  ,481.7,2
"Флемоклав Солютаб таблетки диспергируемые 1000 мг, 14 шт.","Доктор СтолетовУфа, улица Энтузиастов, 20",529.0,1
"Флемоксин Солютаб таблетки 500 мг, 20 шт.",Фармленд №10ул.Вологодская д.34,306.0,6
"Флемоксин Солютаб таблетки 500 мг, 20 шт.","Фармленд №224 ул. Первомайская, 23",306.0,1
"Флемоксин Солютаб таблетки 500 мг, 20 шт.","Фармленд №224 ул. Первомайская, 23",306.0,16
"Флемоксин Солютаб таблетки 500 мг, 20 шт.",Фармленд №514ул.Первомайская д.98  ,306.0,1
"Флемоксин Солютаб таблетки 500 мг, 20 шт.",Фармленд №514ул.Первомайская д.98  ,309.65,21
"Флемоксин Солютаб таблетки 500 мг, 20 шт.",Фармленд №184ул.50 лет СССР   д.50,309.65,4
"Флемоксин Солютаб таблетки 500 мг, 20 шт.","Фармленд №97 ул. Ухтомского, 17",309.65,13
"Флемоксин Солютаб таблетки 500 мг, 20 шт.",Фармленд №86ул.Батырская д.6,313.0,4
"Флемоксин Солютаб таблетки 500 мг, 20 шт.",Фармленд №23пр.Октября 11   ,313.02,7
"Аугментин ЕС 600мг+42,9 мг 5 мл фл",Фармленд №55ул.Ленина д.21,519.59,10
"Аугментин ЕС 600мг+42,9 мг 5 мл фл","Фармленд №224 ул. Первомайская, 23",529.26,1
"Аугментин ЕС 600мг+42,9 мг 5 мл фл",Фармленд №350ул.Дагестанская д.21  ,531.52,10
"Аугментин ЕС 600мг+42,9 мг 5 мл фл",Фармленд №500ул.Менделеева д.128/3,531.52,10
"Аугментин ЕС 600мг+42,9 мг 5 мл фл",Фармленд №500ул.Менделеева д.128/3,516.03,1
"Аугментин ЕС 600мг+42,9 мг 5 мл фл",Фармленд №256пр-кт Октября д.106 ,544.75,5
"Флемоклав Солютаб таблетки 250 мг, 20 шт.",Аптека Фармленд №946ул.Жукова д.3/1  ,290.71,3
"Флемоклав Солютаб таблетки 250 мг, 20 шт.","Фармленд №128ул. З. Валиди, 58",290.71,1
"Флемоклав Солютаб таблетки 250 мг, 20 шт.","Фармленд №231 ул. К. Маркса, 44",290.71,2
"Флемоклав Солютаб таблетки 250 мг, 20 шт.",Фармленд №580ул.Достоевского д.107,290.71,2
"Флемоклав Солютаб таблетки 250 мг, 20 шт.","Доктор СтолетовУфа, улица Маршала Жукова, 37",418.0,1
"Амоксициллин Хемофарм капсулы 500 мг, 16 шт.",Фармленд №23пр.Октября 11   ,97.77,2
"Амоксициллин Хемофарм капсулы 500 мг, 16 шт.",Фармленд №23пр.Октября 11   ,98.9,19
"Амоксициллин Хемофарм капсулы 500 мг, 16 шт.","Фармленд №103ул. А. Королева, 2",97.81,1
"Амоксициллин Хемофарм капсулы 500 мг, 16 шт.",Фармленд №112ул.Коммунистическая д.45,97.96,1
"Флемоксин Солютаб таблетки 1000 мг, 20 шт.","Фармленд №234 ул. Ленина, 84",503.67,20
"Флемоксин Солютаб таблетки 1000 мг, 20 шт.","Фармленд №234 ул. Ленина, 84",503.73,10
"Флемоксин Солютаб таблетки 1000 мг, 20 шт.",Фармленд №24ул.Рыльского д.13,503.67,7
"Флемоксин Солютаб таблетки 1000 мг, 20 шт.",Фармленд №258ул.Гафури д.50  ,503.67,4
"Флемоксин Солютаб таблетки 1000 мг, 20 шт.",Фармленд №350ул.Дагестанская д.21  ,503.67,17
"Флемоксин Солютаб таблетки 1000 мг, 20 шт.",Фармленд №500ул.Менделеева д.128/3,503.67,25
"Флемоксин Солютаб таблетки 1000 мг, 20 шт.",Фармленд №514ул.Первомайская д.98  ,503.67,16
"Флемоксин Солютаб таблетки 1000 мг, 20 шт.",Фармленд №580ул.Достоевского д.107,503.67,10
"Флемоксин Солютаб таблетки 1000 мг, 20 шт.",Фармленд №86ул.Батырская д.6,503.67,8
"Флемоксин Солютаб таблетки 1000 мг, 20 шт.","Фармленд №97 ул. Ухтомского, 17",503.67,14
"Флемоксин Солютаб таблетки 1000 мг, 20 шт.",Аптека Фармленд №946ул.Жукова д.3/1  ,503.72,1
"Флемоксин Солютаб таблетки 1000 мг, 20 шт.",Аптека Фармленд №946ул.Жукова д.3/1  ,504.32,2
"Флемоксин Солютаб таблетки 1000 мг, 20 шт.",Аптека Фармленд №951ул.Романтиков д.1  ,503.72,2
"Флемоксин Солютаб таблетки 1000 мг, 20 шт.",Аптека Фармленд №951ул.Романтиков д.1  ,503.67,5
"Флемоксин Солютаб таблетки 1000 мг, 20 шт.","Фармленд №175 ул. С. Перовской, 52/2",503.73,7
"Флемоксин Солютаб таблетки 1000 мг, 20 шт.","Фармленд №103ул. А. Королева, 2",504.32,2
